,DATE,SGG,NO2,O3,CO,SO2,PM10
2341,2016-05-30,강남,0.031182,0.049682,0.636364,0.006545,93.727273
2342,2016-05-31,강남,0.028091,0.043091,0.554545,0.006091,78.636364
2343,2016-06-01,강남,0.026091,0.037909,0.390909,0.004182,43.090909
2344,2016-06-02,강남,0.032545,0.037818,0.381818,0.004545,38.909091
2345,2016-06-03,강남,0.032545,0.042273,0.4,0.005545,46.727273
2346,2016-06-04,강남,0.038636,0.029,0.463636,0.004364,53.909091
2347,2016-06-05,강남,0.028273,0.045636,0.454545,0.004364,51.272727
2348,2016-06-06,강남,0.016455,0.044455,0.3,0.003909,23.727273
2349,2016-06-07,강남,0.027818,0.032909,0.4,0.005091,44.181818
2350,2016-06-08,강남,0.025455,0.027455,0.327273,0.004273,37.181818
2351,2016-06-09,강남,0.035273,0.026455,0.445455,0.004818,58.363636
2352,2016-06-10,강남,0.037182,0.034,0.463636,0.005909,60.272727
2353,2016-06-11,강남,0.020364,0.027545,0.372727,0.004636,47.363636
2354,2016-06-12,강남,0.014891,0.025782,0.334545,0.003645,30.827273
2355,2016-06-13,강남,0.029727,0.032364,0.527273,0.004182,66.0
2356,2016-06-14,강남,0.030182,0.036182,0.472727,0.005182,52.090909
2357,2016-06-15,강남,0.020636,0.030636,0.372727,0.003818,35.909091
2358,2016-06-16,강남,0.017182,0.044955,0.409091,0.004,31.909091
2359,2016-06-17,강남,0.020909,0.051682,0.509091,0.004818,52.545455
2360,2016-06-18,강남,0.028909,0.047,0.572727,0.005273,68.272727
2361,2016-06-19,강남,0.023727,0.035,0.463636,0.004273,41.909091
2362,2016-06-20,강남,0.030364,0.042727,0.463636,0.004545,55.545455
2363,2016-06-21,강남,0.045273,0.040727,0.572727,0.005,60.545455
2364,2016-06-22,강남,0.038909,0.033364,0.572727,0.005091,70.454545
2365,2016-06-23,강남,0.028818,0.036,0.481818,0.004455,45.818182
2366,2016-06-24,강남,0.027691,0.032736,0.453636,0.004027,54.2
